name,checked,lemma,path,dictionary
termômetro de ouvido,termômetro de ouvido,termômetro,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/termômetro de ouvido.mp4'],SpreadTheSign
melhor amigo,melhor amigo,bom,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/melhor amigo.mp4'],SpreadTheSign
hospital,hospital,hospital,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/hospital.mp4'],SpreadTheSign
amora,amora,amor,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/amora.mp4'],SpreadTheSign
geologia,geologia,geologia,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/geologia.mp4'],SpreadTheSign
pintura a óleo,pintura a óleo,pintura,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Pintura a óleo.mp4'],SpreadTheSign
diretor clínico,diretor clínico,diretor,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/diretor clínico.mp4'],SpreadTheSign
moldura,moldura,moldura,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/moldura.mp4'],SpreadTheSign
excluir,excluir,excluir,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/excluir.mp4'],SpreadTheSign
susto,susto,sur,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/susto.mp4'],SpreadTheSign
incluir,incluir,incluir,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/incluir.mp4'],SpreadTheSign
paralisia cerebral,paralisia cerebral,paralisio,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/paralisia cerebral.mp4'],SpreadTheSign
capela,capela,capelar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Capela.mp4'],SpreadTheSign
brisa,brisa,brisar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/brisa.mp4'],SpreadTheSign
vamos dar uma parada!,vamos dar uma parada!,ir,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Vamos dar uma parada!.mp4'],SpreadTheSign
trampolim,trampolim,trampolim,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/trampolim.mp4'],SpreadTheSign
atividades artísticas,atividades artísticas,atividade,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/atividades artísticas.mp4'],SpreadTheSign
oeste (ponto cardeal),oeste (ponto cardeal),oeste,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/oeste (ponto cardeal).mp4'],SpreadTheSign
escolas não obrigatórias,escolas não obrigatórias,escola,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/escolas não obrigatórias.mp4'],SpreadTheSign
lésbica,lésbica,lésbico,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/lésbica.mp4'],SpreadTheSign
nuvem,nuvem,nuvir,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/nuvem.mp4'],SpreadTheSign
uísque,uísque,uísque,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/uísque.mp4'],SpreadTheSign
feixe de luz,feixe de luz,feixe,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/feixe de luz.mp4'],SpreadTheSign
semanalmente,semanalmente,semanalmente,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Semanalmente.mp4'],SpreadTheSign
termômetro clínico,termômetro clínico,termômetro,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/termômetro clínico.mp4'],SpreadTheSign
polônia,polônia,polônia,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Polônia.mp4'],SpreadTheSign
bilhete de avião,bilhete de avião,bilhete,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Bilhete de avião.mp4'],SpreadTheSign
extintor,extintor,extintor,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/extintor.mp4'],SpreadTheSign
prolongamento,prolongamento,prolongamento,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/prolongamento.mp4'],SpreadTheSign
canela,canela,canela,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/canela.mp4'],SpreadTheSign
carpintaria,carpintaria,carpintar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/carpintaria.mp4'],SpreadTheSign
deprimido,deprimido,deprimer,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/deprimido.mp4'],SpreadTheSign
teclado,teclado,teclar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/teclado.mp4'],SpreadTheSign
pedir o menu,pedir o menu,pedir,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/pedir o menu.mp4'],SpreadTheSign
máquina de costura,máquina de costura,Máquina,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/máquina de costura.mp4'],SpreadTheSign
feroz,feroz,feroz,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/feroz.mp4'],SpreadTheSign
19,19,19,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/19.mp4'],SpreadTheSign
dificuldades para leitura e escrita,dificuldades pará leitura e escrita,dificuldade,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/dificuldades para leitura e escrita.mp4'],SpreadTheSign
bebida,bebida,beber,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/bebida.mp4'],SpreadTheSign
vergonha,vergonha,vergonha,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/vergonha.mp4'],SpreadTheSign
cogumelo,cogumelo,cogumelo,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/cogumelo.mp4'],SpreadTheSign
influência dos pais,influência dos pais,influência,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Influência dos pais.mp4'],SpreadTheSign
tecnologia assistiva,tecnologia assistiva,tecnologia,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Tecnologia Assistiva.mp4'],SpreadTheSign
hidráulica,hidráulica,hidráulico,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/hidráulica.mp4'],SpreadTheSign
mapa turístico,mapa turístico,mapa,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/mapa turístico.mp4'],SpreadTheSign
magnífico,magnífico,magnífico,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/magnífico.mp4'],SpreadTheSign
lavar as mãos,lavar as mãos,lavar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/lavar as mãos.mp4'],SpreadTheSign
mesa dobrável,mesa dobrável,mesa,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/mesa dobrável.mp4'],SpreadTheSign
champanhe,champanhe,champanhe,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/champanhe.mp4'],SpreadTheSign
gritar,gritar,gritar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/gritar.mp4'],SpreadTheSign
casca de ovo,casca de ovo,casca,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/casca de ovo.mp4'],SpreadTheSign
bater,bater,bater,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/bater.mp4'],SpreadTheSign
largo,largo,largo,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/largo.mp4'],SpreadTheSign
determinar,determinar,determinar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/determinar.mp4'],SpreadTheSign
sinal de trânsito,sinal de trânsito,sinal,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/sinal de trânsito.mp4'],SpreadTheSign
lixo,lixo,lixo,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/lixo.mp4'],SpreadTheSign
dezoito,dezoito,dezoger,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/dezoito.mp4'],SpreadTheSign
generoso,generoso,generoso,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/generoso.mp4'],SpreadTheSign
repugnar,repugnar,repugnar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/repugnar.mp4'],SpreadTheSign
repetir,repetir,repetir,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Repetir.mp4'],SpreadTheSign
perturbações do espectro do autismo,perturbações do espectro do autismo,perturbação,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/perturbações do espectro do autismo.mp4'],SpreadTheSign
cachaça,cachaça,cachaçar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/cachaça.mp4'],SpreadTheSign
fábula,fábula,fábular,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/fábula.mp4'],SpreadTheSign
caixa de flores,caixa de flores,Caixa,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/caixa de flores.mp4'],SpreadTheSign
publicar,publicar,publicar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/publicar.mp4'],SpreadTheSign
enfermagem,enfermagem,enfermagem,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/enfermagem.mp4'],SpreadTheSign
dedal,dedal,dedal,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/dedal.mp4'],SpreadTheSign
próton,próton,Próton,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/próton.mp4'],SpreadTheSign
beterraba,beterraba,beterraba,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/beterraba.mp4'],SpreadTheSign
pé de cabra,pé de cabra,pé,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/pé-de-cabra.mp4'],SpreadTheSign
bissexual,bissexual,bissexual,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/bissexual.mp4'],SpreadTheSign
entusiamado,entusiamado,entusiamar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/entusiamado.mp4'],SpreadTheSign
louco,louco,louco,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/louco.mp4'],SpreadTheSign
subir,subir,subir,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/subir.mp4'],SpreadTheSign
8,8,8,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/8.mp4'],SpreadTheSign
por dia,por dia,por,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/por dia.mp4'],SpreadTheSign
filho,filho,filho,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/filho.mp4'],SpreadTheSign
programa de auxílio ao computador,programa de auxílio ao computador,programa,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/programa de auxílio ao computador.mp4'],SpreadTheSign
horror,horror,horror,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/horror.mp4'],SpreadTheSign
expressivo,expressivo,expressivo,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/expressivo.mp4'],SpreadTheSign
filmar,filmar,filmar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/filmar.mp4'],SpreadTheSign
regimento escolar,regimento escolar,regimento,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Regimento Escolar.mp4'],SpreadTheSign
escola de condução,escola de condução,escola,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/escola de condução.mp4'],SpreadTheSign
saltar,saltar,saltar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/saltar.mp4'],SpreadTheSign
editar (um texto),editar (um texto),editar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/editar (um texto).mp4'],SpreadTheSign
dormitório,dormitório,dormitório,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/dormitório.mp4'],SpreadTheSign
pêra,pêra,pêra,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/pêra.mp4'],SpreadTheSign
ferro,ferro,ferro,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/ferro.mp4'],SpreadTheSign
expirar,expirar,expirar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/expirar.mp4'],SpreadTheSign
comunicar,comunicar,comunicar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/comunicar.mp4'],SpreadTheSign
processador de alimentos,processador de alimentos,processador,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Processador de alimentos.mp4'],SpreadTheSign
ciclone,ciclone,ciclone,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/ciclone.mp4'],SpreadTheSign
papagaio,papagaio,papagaio,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/papagaio.mp4'],SpreadTheSign
colher da sopa,colher da sopa,colher,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/colher da sopa.mp4'],SpreadTheSign
avental de cabeleireiro,avental de cabeleireiro,avental,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/avental de cabeleireiro.mp4'],SpreadTheSign
pulseira,pulseira,pulseiro,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/pulseira.mp4'],SpreadTheSign
tubarão,tubarão,tubar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/tubarão.mp4'],SpreadTheSign
margarina,margarina,margarinar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/margarina.mp4'],SpreadTheSign
brindar,brindar,brindar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/brindar.mp4'],SpreadTheSign
levar ao forno,levar ao forno,levar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/levar ao forno.mp4'],SpreadTheSign
alimentar,alimentar,alimentar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/alimentar.mp4'],SpreadTheSign
vírus,vírus,vírus,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/vírus.mp4'],SpreadTheSign
fazer um desvio,fazer um desvio,fazer,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/fazer um desvio.mp4'],SpreadTheSign
microorganismo,microorganismo,microorganismo,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/microorganismo.mp4'],SpreadTheSign
transformar,transformar,transformar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/transformar.mp4'],SpreadTheSign
convidar,convidar,convidar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/convidar.mp4'],SpreadTheSign
disciplina artística,disciplina artística,disciplina,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/disciplina artística.mp4'],SpreadTheSign
cómoda,cómoda,cómoda,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Cómoda.mp4'],SpreadTheSign
descarregar,descarregar,descarregar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/descarregar.mp4'],SpreadTheSign
porco,porco,porco,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/porco.mp4'],SpreadTheSign
morto,morto,matar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/morto.mp4'],SpreadTheSign
pintar,pintar,pintar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Pintar.mp4'],SpreadTheSign
bisturi,bisturi,bisturir,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/bisturi.mp4'],SpreadTheSign
você é muito jovem,você é muito jovem,você,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Você é muito jovem.mp4'],SpreadTheSign
alojamento com cozinha,alojamento com cozinha,alojamento,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/alojamento com cozinha.mp4'],SpreadTheSign
escuro,escuro,escuro,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/escuro.mp4'],SpreadTheSign
projeto pedagógico,projeto pedagógico,projeto,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/projeto pedagógico.mp4'],SpreadTheSign
pintor,pintor,pintor,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Pintor.mp4'],SpreadTheSign
máquina de lavar roupa,máquina de lavar roupa,máquina,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/máquina de lavar roupa.mp4'],SpreadTheSign
roda,roda,rodar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/roda.mp4'],SpreadTheSign
batedor,batedor,batedor,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/batedor.mp4'],SpreadTheSign
sorrir,sorrir,sorrir,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/sorrir.mp4'],SpreadTheSign
podar,podar,podar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/podar.mp4'],SpreadTheSign
flexibilizar,flexibilizar,flexibilizar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/flexibilizar.mp4'],SpreadTheSign
papel para impressora,papel pará impressora,papel,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/papel para impressora.mp4'],SpreadTheSign
equação,equação,equação,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/equação.mp4'],SpreadTheSign
tricotar,tricotar,tricotar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/tricotar.mp4'],SpreadTheSign
abridor de latas,abridor de latas,abridor,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/abridor de latas.mp4'],SpreadTheSign
carregador de baterias,carregador de baterias,Carregador,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Carregador de baterias.mp4'],SpreadTheSign
patins em linha,patins em linha,patim,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/patins em linha.mp4'],SpreadTheSign
transmissão,transmissão,transmissão,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/transmissão.mp4'],SpreadTheSign
decrescer,decrescer,decrescer,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/decrescer.mp4'],SpreadTheSign
jogador de xadrez,jogador de xadrez,jogador,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/jogador de xadrez.mp4'],SpreadTheSign
aglomerado de madeira,aglomerado de madeira,aglomerar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/aglomerado de madeira.mp4'],SpreadTheSign
laranjeira,laranjeira,laranjeirar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/laranjeira.mp4'],SpreadTheSign
produção de vídeo,produção de vídeo,produção,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/produção de vídeo.mp4'],SpreadTheSign
cortador de queijo,cortador de queijo,cortador,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/cortador de queijo.mp4'],SpreadTheSign
dardo,dardo,dardo,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/dardo.mp4'],SpreadTheSign
cidade,cidade,cidade,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/cidade.mp4'],SpreadTheSign
olho,olho,olho,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/olho.mp4'],SpreadTheSign
advertir,advertir,advertir,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/advertir.mp4'],SpreadTheSign
caçarola,caçarola,caçarolo,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/caçarola.mp4'],SpreadTheSign
almofada,almofada,almofar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/almofada.mp4'],SpreadTheSign
ventilaçao natural,ventilaçao natural,ventilaçao,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/ventilaçao natural.mp4'],SpreadTheSign
património local,património local,património,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/Património local.mp4'],SpreadTheSign
bagagem de mão,bagagem de mão,bagagem,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/bagagem de mão.mp4'],SpreadTheSign
moda,moda,modo,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/moda.mp4'],SpreadTheSign
constantemente,constantemente,constantemente,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/constantemente.mp4'],SpreadTheSign
embaixo,embaixo,embaixo,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/embaixo.mp4'],SpreadTheSign
xadrez,xadrez,xadrez,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/xadrez.mp4'],SpreadTheSign
rápido,rápido,rápido,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/rápido.mp4'],SpreadTheSign
representação,representação,representação,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/representação.mp4'],SpreadTheSign
botão da camisa,botão da camisa,botão,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/botão da camisa.mp4'],SpreadTheSign
pires,pires,pir,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/pires.mp4'],SpreadTheSign
dar apoio,dar apoio,dar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/dar apoio.mp4'],SpreadTheSign
medidor de pressão arterial,medidor de pressão arterial,medidor,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/medidor de pressão arterial.mp4'],SpreadTheSign
minhoca,minhoca,minhocar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/minhoca.mp4'],SpreadTheSign
sábado,sábado,sábado,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/sábado.mp4'],SpreadTheSign
coração,coração,coração,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/coração.mp4'],SpreadTheSign
marshmallow,marshmallow,Marshmallow,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/marshmallow.mp4'],SpreadTheSign
carregador de bateria,carregador de bateria,Carregador,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/carregador de bateria.mp4'],SpreadTheSign
tímido,tímido,tímer,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/tímido.mp4'],SpreadTheSign
hipoteses,hipóteses,hipotês,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/hipoteses.mp4'],SpreadTheSign
teimoso,teimoso,teimoso,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/teimoso.mp4'],SpreadTheSign
estilista,estilista,estilista,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/estilista.mp4'],SpreadTheSign
ator,ator,ator,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/ator.mp4'],SpreadTheSign
cabana de luxo,cabana de luxo,Cabana,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/cabana de luxo.mp4'],SpreadTheSign
pressionar,pressionar,pressionar,['/mnt/E-SSD/LIBRAS_datasets/datasets/spread_the_sign/videos/pressionar.mp4'],SpreadTheSign
